salesrepname,customername,countryname,pgcombine,values_type,actual_2019_jan,actual_2019_feb,actual_2019_mar,actual_2019_apr,actual_2019_may,actual_2019_jun,actual_2019_jul,actual_2019_aug,actual_2019_sep,actual_2019_oct,actual_2019_nov,actual_2019_dec,actual_2020_jan,actual_2020_feb,actual_2020_mar,actual_2020_apr,actual_2020_may,actual_2020_jun,actual_2020_jul,actual_2020_aug,actual_2020_sep,actual_2020_oct,actual_2020_nov,actual_2020_dec,actual_2021_jan,actual_2021_feb,actual_2021_mar,actual_2021_apr,actual_2021_may,actual_2021_jun,actual_2021_jul,actual_2021_aug,actual_2021_sep,actual_2021_oct,actual_2021_nov,actual_2021_dec,actual_2022_jan,actual_2022_feb,actual_2022_mar,actual_2022_apr,actual_2022_may,actual_2022_jun,actual_2022_jul,actual_2022_aug,actual_2022_sep,actual_2022_oct,actual_2022_nov,actual_2022_dec,actual_2023_jan,actual_2023_feb,actual_2023_mar,actual_2023_apr,actual_2023_may,actual_2023_jun,actual_2023_jul,actual_2023_aug,actual_2023_sep,actual_2023_oct,actual_2023_nov,actual_2023_dec,actual_2024_jan,actual_2024_feb,actual_2024_mar,actual_2024_apr,actual_2024_may,actual_2024_jun,actual_2024_jul,actual_2024_aug,actual_2024_sep,actual_2024_oct,actual_2024_nov,actual_2024_dec,actual_2025_jan,actual_2025_feb,actual_2025_mar,actual_2025_apr,actual_2025_may,actual_2025_jun,actual_2025_jul,actual_2025_aug,actual_2025_sep,actual_2025_oct,actual_2025_nov,actual_2025_dec,budget_2025_jan,budget_2025_feb,budget_2025_mar,budget_2025_apr,budget_2025_may,budget_2025_jun,budget_2025_jul,budget_2025_aug,budget_2025_sep,budget_2025_oct,budget_2025_nov,budget_2025_dec
Nidal Hanan,AL MANHAL WATER FACTORY ,KINGDOM OF SAUDI ARABIA,Shrink Sleeves,KGS,0,0,0,0,5751,4452,3098,3708,2597,5550,0,0,8288,0,2590,0,0,9879,0,0,0,0,0,0,7981,0,0,0,0,7338,0,1554,0,0,7500,0,-18,-114,0,0,9732,0,0,2472,0,7236,0,0,7626,0,0,5058,0,2808,5400,5802,3510,0,15678,0,0,0,16692,0,15726,0,0,0,0,16524,0,7008,14298,1140,1320,13014,0,14592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,AL MANHAL WATER FACTORY ,KINGDOM OF SAUDI ARABIA,Shrink Sleeves,Amount,0,0,0,0,67943,68405,47605,57188,39976,86658,0,0,129367,0,40376,0,0,141129,0,0,0,0,0,0,154904,0,0,0,0,145047,0,29166,0,0,140734,0,-338,-2139,0,0,182636,0,0,46314,0,135484,0,0,142790,0,0,94896,0,55075,185064,198878,120276,0,537317,0,0,0,550277,0,518431,0,0,0,0,544196,0,230691,433950,34604,36618,362504,0,418974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,AL MANHAL WATER FACTORY ,KINGDOM OF SAUDI ARABIA,Shrink Sleeves,MoRM,0,0,0,0,16706,29904,19872,23721,17929,38761,0,0,46927,0,18137,0,0,70757,0,0,0,0,0,0,49440,0,0,0,0,56576,0,10845,0,0,45636,0,-126,-795,0,0,49230,0,0,10060,0,43286,0,0,39735,0,0,23080,0,14477,43552,41131,30147,0,156313,0,0,0,188217,0,169439,0,0,0,0,170974,0,77642,164145,10827,11032,101477,0,122464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALFURAT COMPANY FOR AGRICULTURE AND ,KINGDOM OF SAUDI ARABIA,Shrink Film Plain,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALFURAT COMPANY FOR AGRICULTURE AND ,KINGDOM OF SAUDI ARABIA,Shrink Film Plain,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALFURAT COMPANY FOR AGRICULTURE AND ,KINGDOM OF SAUDI ARABIA,Shrink Film Plain,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALFURAT COMPANY FOR AGRICULTURE AND ,KINGDOM OF SAUDI ARABIA,Shrink Film Printed,KGS,0,50,1957,5144,8361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19237,0,0,18627,0,0,0,0,21933,0,0,0,0,17999,0,0,0,0,18067,0,0,23095,0,0,0,17749,0,0,0,16533,0,0,0,0,0,22784,0,0,0,234,29071,0,0,0,90,0,11275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALFURAT COMPANY FOR AGRICULTURE AND ,KINGDOM OF SAUDI ARABIA,Shrink Film Printed,Amount,0,0,18205,47855,77780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182752,0,0,200240,0,0,0,0,252230,0,0,0,0,201589,0,0,0,0,198737,0,0,254045,0,0,0,195239,0,0,0,181863,0,0,0,0,0,245340,0,0,0,0,312672,0,0,0,0,0,121433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALFURAT COMPANY FOR AGRICULTURE AND ,KINGDOM OF SAUDI ARABIA,Shrink Film Printed,MoRM,0,-317,5811,20281,28549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33713,0,0,43189,0,0,0,0,65909,0,0,0,0,45743,0,0,0,0,75073,0,0,98972,0,0,0,87806,0,0,0,79568,0,0,0,0,0,106500,0,0,0,-1888,133090,0,0,0,-1821,0,55782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALFURAT COMPANY FOR AGRICULTURE AND ,KINGDOM OF SAUDI ARABIA,Wrap Around Label,KGS,0,0,0,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667,0,532,0,0,0,1524,0,1544,0,0,0,0,1693,0,0,0,1563,0,0,0,1998,0,0,0,1342,0,0,0,1847,0,0,0,0,3816,0,0,0,0,0,3257,0,0,0,2331,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALFURAT COMPANY FOR AGRICULTURE AND ,KINGDOM OF SAUDI ARABIA,Wrap Around Label,Amount,0,0,0,44947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78484,0,12068,0,0,0,36852,0,37323,0,0,0,0,40927,0,0,0,37797,0,0,0,50329,0,0,0,31769,0,0,0,44667,0,0,0,0,92256,0,0,0,0,0,76973,0,0,0,42742,0,13824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALFURAT COMPANY FOR AGRICULTURE AND ,KINGDOM OF SAUDI ARABIA,Wrap Around Label,MoRM,0,0,0,22494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26979,0,5311,0,0,0,17537,0,15566,0,0,0,0,14230,0,0,0,19620,0,0,0,28442,0,0,0,16627,0,0,0,25667,0,0,0,0,54077,0,0,0,0,0,43129,0,0,0,13490,0,3727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALFURAT COMPANY FOR AGRICULTURE AND ,KINGDOM OF SAUDI ARABIA,Services Charges,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALFURAT COMPANY FOR AGRICULTURE AND ,KINGDOM OF SAUDI ARABIA,Services Charges,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14719,0,0,0,9688,0,8812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALFURAT COMPANY FOR AGRICULTURE AND ,KINGDOM OF SAUDI ARABIA,Services Charges,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14719,0,0,0,9688,0,8812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALJOUF HEALTHY WATER BOTTLING CO.ALJOUF,KINGDOM OF SAUDI ARABIA,Shrink Sleeves,KGS,0,0,355,0,0,0,386,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALJOUF HEALTHY WATER BOTTLING CO.ALJOUF,KINGDOM OF SAUDI ARABIA,Shrink Sleeves,Amount,0,0,9227,0,0,0,10033,0,0,0,11831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALJOUF HEALTHY WATER BOTTLING CO.ALJOUF,KINGDOM OF SAUDI ARABIA,Shrink Sleeves,MoRM,0,0,4546,0,0,0,5023,0,0,0,6025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALJOUF HEALTHY WATER BOTTLING CO.ALJOUF,KINGDOM OF SAUDI ARABIA,Wrap Around Label,KGS,0,0,5401,10989,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALJOUF HEALTHY WATER BOTTLING CO.ALJOUF,KINGDOM OF SAUDI ARABIA,Wrap Around Label,Amount,0,0,101749,193838,18881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALJOUF HEALTHY WATER BOTTLING CO.ALJOUF,KINGDOM OF SAUDI ARABIA,Wrap Around Label,MoRM,0,0,35063,65402,6052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALJOUF HEALTHY WATER BOTTLING CO.ALJOUF,KINGDOM OF SAUDI ARABIA,Services Charges,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALJOUF HEALTHY WATER BOTTLING CO.ALJOUF,KINGDOM OF SAUDI ARABIA,Services Charges,Amount,0,0,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALJOUF HEALTHY WATER BOTTLING CO.ALJOUF,KINGDOM OF SAUDI ARABIA,Services Charges,MoRM,0,0,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALJOUF HEALTHY WATER BOTTLING CO.el jouf,KINGDOM OF SAUDI ARABIA,Shrink Film Printed,KGS,0,0,0,0,0,0,0,0,0,0,0,0,15129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALJOUF HEALTHY WATER BOTTLING CO.el jouf,KINGDOM OF SAUDI ARABIA,Shrink Film Printed,Amount,0,0,0,0,0,0,0,0,0,0,0,0,133290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,ALJOUF HEALTHY WATER BOTTLING CO.el jouf,KINGDOM OF SAUDI ARABIA,Shrink Film Printed,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,51656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,GLOBAL BEVERAGE COMPANY185 St. Second Industrial City,KINGDOM OF SAUDI ARABIA,Shrink Film Printed,KGS,9171,0,2332,0,4664,3991,0,0,0,-68,68,0,40,20,10264,0,0,0,0,0,-5163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,GLOBAL BEVERAGE COMPANY185 St. Second Industrial City,KINGDOM OF SAUDI ARABIA,Shrink Film Printed,Amount,84411,0,21465,0,42153,36542,0,0,0,-626,0,0,0,0,89928,0,0,0,0,0,-45242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,GLOBAL BEVERAGE COMPANY185 St. Second Industrial City,KINGDOM OF SAUDI ARABIA,Shrink Film Printed,MoRM,22550,0,6888,0,10588,11990,0,0,0,-162,-464,0,-776,-561,36423,0,0,0,0,0,-18447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,GLOBAL BEVERAGE COMPANY185 St. Second Industrial City,KINGDOM OF SAUDI ARABIA,Wrap Around Label,KGS,4567,4932,4402,-289,26232,-505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,GLOBAL BEVERAGE COMPANY185 St. Second Industrial City,KINGDOM OF SAUDI ARABIA,Wrap Around Label,Amount,71209,68828,60968,-4002,388272,-7808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,GLOBAL BEVERAGE COMPANY185 St. Second Industrial City,KINGDOM OF SAUDI ARABIA,Wrap Around Label,MoRM,23624,21855,20484,-1238,146603,-2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,GLOBAL BEVERAGE COMPANY185 St. Second Industrial City,KINGDOM OF SAUDI ARABIA,Services Charges,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,GLOBAL BEVERAGE COMPANY185 St. Second Industrial City,KINGDOM OF SAUDI ARABIA,Services Charges,Amount,6609,0,0,6610,0,0,0,0,0,-6609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,GLOBAL BEVERAGE COMPANY185 St. Second Industrial City,KINGDOM OF SAUDI ARABIA,Services Charges,MoRM,6609,0,0,6610,0,0,0,0,0,-6609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,"HANA FOOD INDUSTRIES COMPANYALMALAZ AREA, ALEHSSA STREET",KINGDOM OF SAUDI ARABIA,Wrap Around Label,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,4552,4652,6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,"HANA FOOD INDUSTRIES COMPANYALMALAZ AREA, ALEHSSA STREET",KINGDOM OF SAUDI ARABIA,Wrap Around Label,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,54621,55794,72797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,"HANA FOOD INDUSTRIES COMPANYALMALAZ AREA, ALEHSSA STREET",KINGDOM OF SAUDI ARABIA,Wrap Around Label,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,7318,9922,12650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,MAWARED ALHAYAT FACTORY FOR BOTTLEDRIYADH WATER IND. AREA,KINGDOM OF SAUDI ARABIA,Shrink Sleeves,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,MAWARED ALHAYAT FACTORY FOR BOTTLEDRIYADH WATER IND. AREA,KINGDOM OF SAUDI ARABIA,Shrink Sleeves,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,MAWARED ALHAYAT FACTORY FOR BOTTLEDRIYADH WATER IND. AREA,KINGDOM OF SAUDI ARABIA,Shrink Sleeves,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,MAWARED ALHAYAT FACTORY FOR BOTTLEDRIYADH WATER IND. AREA,KINGDOM OF SAUDI ARABIA,Wrap Around Label,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,0,0,0,0,0,0,3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,MAWARED ALHAYAT FACTORY FOR BOTTLEDRIYADH WATER IND. AREA,KINGDOM OF SAUDI ARABIA,Wrap Around Label,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31507,0,0,0,0,0,0,51340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,MAWARED ALHAYAT FACTORY FOR BOTTLEDRIYADH WATER IND. AREA,KINGDOM OF SAUDI ARABIA,Wrap Around Label,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9673,0,0,0,0,0,0,19750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,MAWARED ALHAYAT FACTORY FOR BOTTLEDWATER IND. AREA,KINGDOM OF SAUDI ARABIA,Shrink Film Printed,KGS,0,0,0,0,0,0,0,0,0,0,0,0,5811,16971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,MAWARED ALHAYAT FACTORY FOR BOTTLEDWATER IND. AREA,KINGDOM OF SAUDI ARABIA,Shrink Film Printed,Amount,0,0,0,0,0,0,0,0,0,0,0,0,51199,148980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nidal Hanan,MAWARED ALHAYAT FACTORY FOR BOTTLEDWATER IND. AREA,KINGDOM OF SAUDI ARABIA,Shrink Film Printed,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,18227,64683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
